product_id,product_name,category,unit_cost,weight_kg,dimensions_cm
PRD09439,Hour Lite,Electronics,165.73,1.34,27x74x99
PRD09440,Do Max,Electronics,62.19,8.34,36x45x59
PRD09441,Receive Max,Electronics,160.87,10.25,27x7x99
PRD09442,Create Pro,Books,274.58,16.29,32x35x81
PRD09443,Learn Standard,Toys,268.58,19.38,60x66x55
PRD09444,Option Standard,Toys,382.55,15.13,87x29x19
PRD09445,Store Pro,Home & Kitchen,372.82,2.76,63x70x13
PRD09446,Positive Pro,Toys,295.6,16.08,91x84x53
PRD09447,How Lite,Sports,290.6,4.4,11x99x50
PRD09448,Music Max,Books,440.97,18.42,23x86x100
PRD09449,Expect Pro,Toys,14.2,18.16,33x68x8
PRD09450,We Max,Home & Kitchen,300.01,11.81,56x100x8
PRD09451,Him Lite,Books,153.88,18.98,61x24x8
PRD09452,Remember Lite,Books,69.79,6.81,38x28x70
PRD09453,Little Max,Home & Kitchen,333.84,19.62,41x42x39
PRD09454,Rock Lite,Books,473.65,0.77,20x32x6
PRD09455,Speech Lite,Sports,183.75,14.59,92x34x80
PRD09456,Red Standard,Electronics,392.86,9.34,80x61x90
PRD09457,Report Max,Books,202.73,11.76,14x25x42
PRD09458,Yourself Standard,Toys,83.78,14.58,90x56x59
PRD09459,Town Pro,Electronics,395.63,8.63,11x53x46
PRD09460,Particular Lite,Sports,425.72,5.66,77x43x82
PRD09461,Event Pro,Sports,145.89,8.8,30x60x14
PRD09462,Situation Standard,Toys,200.68,14.95,50x91x36
PRD09463,For Standard,Books,390.43,7.85,26x69x58
PRD09464,Begin Max,Sports,282.99,13.05,9x79x60
PRD09465,Professional Pro,Sports,406.15,11.66,67x31x46
PRD09466,That Lite,Electronics,67.2,11.59,8x94x7
PRD09467,Mouth Standard,Sports,401.81,12.28,95x6x100
PRD09468,Imagine Standard,Toys,362.97,2.29,92x59x12
PRD09469,Total Standard,Books,302.83,15.8,99x9x55
PRD09470,Party Pro,Toys,121.43,13.76,94x61x45
PRD09471,Yes Lite,Books,279.95,10.66,8x54x100
PRD09472,Government Lite,Electronics,307.15,17.17,78x59x78
PRD09473,Card Pro,Toys,216.79,3.11,88x55x56
PRD09474,Huge Pro,Sports,78.3,11.07,73x8x43
PRD09475,They Standard,Home & Kitchen,474.96,17.99,19x51x51
PRD09476,No Max,Books,349.39,0.51,54x28x25
PRD09477,Seat Max,Toys,298.88,11.43,36x79x70
PRD09478,Each Pro,Home & Kitchen,468.38,11.64,11x84x91
PRD09479,Any Max,Toys,456.84,3.03,40x70x17
PRD09480,Heavy Pro,Sports,383.3,16.66,51x59x15
PRD09481,Why Pro,Electronics,95.31,13.51,32x46x100
PRD09482,Often Max,Books,31.39,6.59,7x17x90
PRD09483,High Lite,Electronics,357.52,4.3,67x82x38
PRD09484,Management Lite,Toys,26.71,16.64,12x82x24
PRD09485,Certainly Standard,Books,38.32,17.96,47x79x80
PRD09486,Young Lite,Books,374.73,19.08,27x42x52
PRD09487,Myself Pro,Electronics,248.61,10.98,90x30x39
PRD09488,Worker Standard,Books,38.73,12.35,73x56x88
PRD09489,Politics Pro,Home & Kitchen,412.81,5.28,96x95x26
PRD09490,Sort Lite,Sports,197.11,9.81,79x55x97
PRD09491,Notice Max,Books,491.25,4.04,43x100x31
PRD09492,Tax Pro,Sports,294.92,6.8,18x58x32
PRD09493,Want Pro,Home & Kitchen,36.56,3.37,54x20x48
PRD09494,Article Standard,Sports,40.14,19.99,74x6x73
PRD09495,Development Lite,Sports,27.97,10.71,16x87x75
PRD09496,Middle Lite,Books,462.22,13.1,23x82x65
PRD09497,Test Max,Sports,338.32,19.02,71x53x63
PRD09498,Indeed Max,Home & Kitchen,285.84,19.19,77x89x63
PRD09499,Finally Max,Books,208.56,5.71,36x89x15
PRD09500,Environment Lite,Electronics,217.27,14.15,58x36x24
PRD09501,People Pro,Electronics,336.7,5.41,60x34x21
PRD09502,Over Standard,Electronics,316.03,16.03,36x84x35
PRD09503,Close Max,Electronics,497.42,9.54,64x51x78
PRD09504,Wonder Max,Toys,86.55,0.52,32x52x22
PRD09505,As Lite,Electronics,261.41,14.48,95x93x88
PRD09506,President Pro,Home & Kitchen,404.42,3.84,13x74x80
PRD09507,According Standard,Books,398.43,15.84,15x22x96
PRD09508,Shake Pro,Home & Kitchen,32.68,13.01,9x21x85
PRD09509,Attack Pro,Electronics,245.74,16.55,52x26x29
PRD09510,Friend Lite,Electronics,497.98,1.59,68x64x25
PRD09511,Boy Pro,Home & Kitchen,262.5,13.26,91x15x48
PRD09512,Market Pro,Sports,88.31,0.7,15x44x84
PRD09513,Art Standard,Books,220.96,6.12,84x27x83
PRD09514,Establish Max,Electronics,306.92,1.14,42x92x39
PRD09515,Prove Pro,Sports,148.74,19.74,40x34x36
PRD09516,Page Standard,Electronics,86.07,6.91,13x75x93
PRD09517,None Standard,Electronics,376.9,13.83,20x42x83
PRD09518,Point Max,Sports,356.52,2.8,11x73x82
PRD09519,Indicate Pro,Books,152.76,6.32,24x25x30
PRD09520,Company Max,Home & Kitchen,320.7,19.01,38x18x30
PRD09521,If Pro,Electronics,94.44,5.51,80x13x66
PRD09522,Tonight Lite,Electronics,200.92,6.74,80x24x8
PRD09523,Development Standard,Books,342.35,10.25,42x72x81
PRD09524,How Max,Electronics,120.52,3.3,87x11x32
PRD09525,Hour Lite,Toys,376.31,12.81,43x42x72
PRD09526,Despite Lite,Home & Kitchen,74.37,13.09,38x84x21
PRD09527,Form Pro,Books,309.13,5.04,14x46x36
PRD09528,Through Pro,Electronics,344.98,17.59,23x89x60
PRD09529,Modern Pro,Sports,380.13,12.77,14x23x27
PRD09530,Front Pro,Electronics,133.51,7.99,57x64x35
PRD09531,Brother Lite,Books,288.06,0.74,85x75x19
PRD09532,Yeah Lite,Sports,26.8,9.42,63x71x85
PRD09533,Far Pro,Books,268.94,9.69,21x53x32
PRD09534,Develop Pro,Electronics,26.43,16.5,56x48x78
PRD09535,Child Max,Home & Kitchen,386.08,15.44,37x43x95
PRD09536,Institution Pro,Sports,333.86,9.4,59x53x43
PRD09537,Something Pro,Electronics,198.38,18.76,64x67x24
PRD09538,Training Standard,Books,252.54,0.6,99x57x16
PRD09539,Tend Pro,Sports,65.22,12.78,25x83x26
PRD09540,So Standard,Sports,132.99,16.39,18x48x13
PRD09541,Most Max,Toys,205.09,14.26,50x69x55
PRD09542,A Max,Home & Kitchen,31.5,20.0,19x5x35
PRD09543,Color Pro,Sports,343.66,2.34,15x43x62
PRD09544,Guess Standard,Toys,366.73,18.28,19x41x23
PRD09545,Senior Pro,Toys,338.33,4.28,89x77x46
PRD09546,Your Max,Sports,284.72,6.95,66x48x76
PRD09547,Truth Lite,Home & Kitchen,71.85,19.56,79x46x88
PRD09548,Size Pro,Toys,337.01,17.32,49x40x52
PRD09549,Year Max,Electronics,256.22,19.04,77x84x67
PRD09550,Structure Pro,Sports,447.05,16.08,58x22x86
PRD09551,Including Max,Books,494.22,0.77,75x83x77
PRD09552,Bill Lite,Toys,222.65,8.34,28x32x75
PRD09553,Coach Standard,Sports,403.09,4.96,77x96x80
PRD09554,Science Standard,Home & Kitchen,445.39,8.98,71x22x46
PRD09555,Result Pro,Books,171.22,12.35,67x24x45
PRD09556,Already Pro,Electronics,155.26,2.82,81x73x16
PRD09557,Must Pro,Electronics,67.06,14.28,56x93x27
PRD09558,Explain Max,Home & Kitchen,268.68,9.46,97x62x34
PRD09559,Suggest Max,Books,106.53,16.4,46x87x75
PRD09560,Deep Max,Sports,164.72,7.02,89x88x34
PRD09561,Although Max,Sports,106.6,18.08,94x59x25
PRD09562,Church Pro,Home & Kitchen,440.29,14.9,13x100x43
PRD09563,Market Lite,Books,34.96,10.25,71x94x79
PRD09564,Seem Standard,Toys,304.1,9.48,100x79x41
PRD09565,Peace Standard,Sports,464.88,13.17,8x42x88
PRD09566,Professor Pro,Toys,201.13,10.76,28x99x92
PRD09567,Father Max,Toys,25.43,12.39,34x43x60
PRD09568,With Pro,Sports,482.51,8.91,47x53x7
PRD09569,Happy Standard,Home & Kitchen,341.38,5.26,5x70x38
PRD09570,Become Standard,Books,436.6,17.96,23x64x57
PRD09571,Store Pro,Sports,378.41,10.68,74x64x85
PRD09572,Be Pro,Home & Kitchen,279.57,13.91,37x100x74
PRD09573,High Max,Toys,160.34,6.13,65x43x6
PRD09574,Land Max,Toys,352.44,6.31,59x58x78
PRD09575,Five Max,Sports,434.16,14.22,97x63x96
PRD09576,At Pro,Sports,397.34,6.84,62x48x54
PRD09577,Store Lite,Sports,143.91,7.64,12x76x18
PRD09578,Sense Lite,Home & Kitchen,474.49,11.89,12x6x52
PRD09579,Amount Max,Sports,157.54,11.98,56x100x95
PRD09580,Know Standard,Home & Kitchen,451.97,7.88,79x36x80
PRD09581,Factor Max,Books,327.77,0.29,15x16x76
PRD09582,Need Max,Books,446.93,5.59,50x31x88
PRD09583,Shake Pro,Books,40.49,11.48,35x39x79
PRD09584,Along Max,Home & Kitchen,271.23,14.97,65x96x14
PRD09585,Rock Lite,Home & Kitchen,121.14,0.87,91x92x35
PRD09586,Admit Pro,Home & Kitchen,61.46,3.89,5x98x55
PRD09587,National Lite,Electronics,171.35,6.57,51x34x67
PRD09588,Collection Standard,Toys,246.4,9.89,75x46x98
PRD09589,Director Pro,Sports,447.47,3.33,76x10x61
PRD09590,But Max,Sports,364.35,5.04,53x80x34
PRD09591,Letter Max,Home & Kitchen,144.36,6.97,28x26x38
PRD09592,Government Pro,Home & Kitchen,131.89,7.97,55x47x87
PRD09593,Arrive Pro,Home & Kitchen,250.64,14.28,97x59x32
PRD09594,Ago Pro,Toys,381.9,18.63,24x92x91
PRD09595,Let Max,Electronics,128.54,6.3,15x76x73
PRD09596,Scene Lite,Sports,196.86,13.12,53x45x6
PRD09597,South Standard,Electronics,265.11,5.63,94x23x8
PRD09598,Movement Lite,Books,26.36,7.72,38x18x47
PRD09599,None Lite,Toys,492.94,3.88,92x41x11
PRD09600,Best Standard,Books,325.07,2.77,7x94x51
PRD09601,Serve Pro,Toys,79.34,10.73,93x61x5
PRD09602,Hair Max,Books,51.83,1.08,46x60x82
PRD09603,Leg Pro,Electronics,344.22,3.38,65x51x82
PRD09604,Hospital Max,Sports,312.85,6.76,53x21x41
PRD09605,Behind Standard,Toys,125.21,19.06,90x69x81
PRD09606,Above Lite,Books,260.51,9.75,81x74x58
PRD09607,Election Max,Books,349.11,8.98,72x13x82
PRD09608,Degree Standard,Home & Kitchen,118.47,9.66,27x23x27
PRD09609,Term Lite,Books,292.99,16.9,32x13x9
PRD09610,Student Max,Books,259.4,5.52,100x77x96
PRD09611,Organization Max,Sports,435.95,5.05,74x63x38
PRD09612,Paper Pro,Sports,88.68,10.11,32x64x30
PRD09613,West Lite,Sports,23.97,6.02,77x11x64
PRD09614,Expert Pro,Home & Kitchen,275.6,3.34,9x66x40
PRD09615,Range Lite,Toys,352.15,7.83,43x90x64
PRD09616,Vote Lite,Electronics,427.69,11.49,41x59x36
PRD09617,Pressure Standard,Sports,412.71,7.77,52x27x7
PRD09618,Structure Pro,Electronics,89.46,11.43,95x96x66
PRD09619,Exactly Pro,Home & Kitchen,377.1,7.94,96x87x37
PRD09620,Production Standard,Books,222.66,14.0,36x95x58
PRD09621,Interesting Pro,Toys,196.97,12.57,54x39x32
PRD09622,Beat Standard,Books,420.17,9.41,95x35x94
PRD09623,Offer Standard,Sports,168.87,2.79,38x92x68
PRD09624,Decision Lite,Sports,188.6,17.25,90x9x78
PRD09625,Try Max,Books,382.29,13.49,14x24x90
PRD09626,Study Max,Toys,222.57,11.92,74x56x50
PRD09627,Difficult Pro,Electronics,163.69,18.09,15x74x16
PRD09628,Certainly Max,Sports,112.31,7.08,23x88x88
PRD09629,While Max,Books,305.69,11.8,92x73x99
PRD09630,Rest Pro,Toys,136.27,9.35,82x58x27
PRD09631,Visit Lite,Toys,31.47,18.62,28x44x43
PRD09632,Question Lite,Home & Kitchen,115.62,4.66,58x17x84
PRD09633,Among Pro,Electronics,224.13,4.22,38x99x35
PRD09634,Above Pro,Electronics,116.73,6.22,87x63x29
PRD09635,Real Standard,Sports,403.91,3.86,5x49x67
PRD09636,Both Standard,Home & Kitchen,478.5,11.04,61x25x82
PRD09637,She Lite,Sports,211.58,2.34,71x85x20
PRD09638,Same Standard,Toys,85.59,8.66,19x37x93
PRD09639,Free Lite,Books,473.51,6.51,61x65x40
PRD09640,Prevent Standard,Home & Kitchen,420.48,10.83,65x35x87
PRD09641,Produce Lite,Electronics,42.83,9.17,63x70x32
PRD09642,Tv Lite,Electronics,82.19,7.45,86x22x47
PRD09643,Individual Standard,Electronics,52.03,19.93,25x71x29
PRD09644,Wrong Max,Electronics,214.71,3.57,56x51x42
PRD09645,Need Lite,Electronics,138.31,14.93,95x41x8
PRD09646,Country Max,Home & Kitchen,136.54,10.89,68x87x37
PRD09647,Military Lite,Home & Kitchen,118.62,15.29,70x38x69
PRD09648,Measure Pro,Electronics,368.6,3.09,33x11x13
PRD09649,Yet Pro,Toys,384.33,16.9,21x63x48
PRD09650,Citizen Standard,Sports,147.67,19.6,30x21x55
PRD09651,Control Max,Books,468.14,19.67,37x98x15
PRD09652,Fill Standard,Home & Kitchen,152.61,19.81,72x73x21
PRD09653,Sure Lite,Sports,72.18,15.37,10x21x95
PRD09654,Piece Max,Home & Kitchen,228.96,1.79,92x7x83
PRD09655,Our Pro,Toys,134.88,3.27,46x14x65
PRD09656,Organization Max,Electronics,427.65,9.78,84x73x37
PRD09657,Which Pro,Home & Kitchen,441.11,2.8,41x55x42
PRD09658,Within Pro,Home & Kitchen,471.79,16.93,24x22x70
PRD09659,Garden Max,Sports,356.94,17.19,44x65x27
PRD09660,Place Lite,Books,163.82,3.24,63x38x46
PRD09661,Produce Max,Books,389.8,3.97,30x13x59
PRD09662,Of Max,Electronics,462.64,19.89,23x18x21
PRD09663,Others Standard,Sports,161.34,4.93,73x49x73
PRD09664,Any Lite,Books,428.17,5.67,94x50x38
PRD09665,Weight Pro,Electronics,185.42,7.93,22x11x57
PRD09666,Create Standard,Sports,463.33,12.97,97x89x37
PRD09667,Account Lite,Home & Kitchen,470.81,3.71,20x89x19
PRD09668,Movement Standard,Electronics,386.57,9.98,90x56x28
PRD09669,Meeting Max,Books,208.57,13.95,97x44x88
PRD09670,Whatever Standard,Toys,26.99,15.03,47x73x32
PRD09671,Day Pro,Electronics,364.54,8.98,42x10x97
PRD09672,Wish Standard,Sports,390.54,15.4,31x69x44
PRD09673,Catch Max,Toys,122.31,3.02,43x79x93
PRD09674,Next Max,Home & Kitchen,378.75,0.42,10x21x85
PRD09675,Do Standard,Books,77.32,18.57,7x50x23
PRD09676,Believe Standard,Home & Kitchen,448.7,14.21,94x56x50
PRD09677,Practice Max,Home & Kitchen,30.49,4.83,60x41x67
PRD09678,Major Standard,Sports,54.28,2.06,53x78x51
PRD09679,Detail Max,Toys,275.27,17.3,76x41x8
PRD09680,Believe Pro,Toys,207.58,2.44,42x90x24
PRD09681,Politics Standard,Home & Kitchen,301.77,3.74,21x58x81
PRD09682,Message Standard,Sports,229.68,14.37,96x40x79
PRD09683,Former Standard,Electronics,114.28,16.53,34x64x8
PRD09684,Home Lite,Sports,291.01,2.65,94x55x97
PRD09685,Against Lite,Toys,411.86,15.04,57x10x93
PRD09686,Store Lite,Books,52.43,16.96,78x65x96
PRD09687,Leg Standard,Sports,179.8,15.48,62x52x5
PRD09688,Especially Max,Books,244.2,13.37,76x65x12
PRD09689,Compare Max,Electronics,41.91,14.06,38x35x87
PRD09690,Enough Lite,Electronics,48.75,16.76,50x39x7
PRD09691,Article Max,Sports,325.36,4.06,15x31x32
PRD09692,Recently Standard,Sports,34.44,9.2,89x75x20
PRD09693,Yeah Max,Sports,300.38,17.91,24x60x38
PRD09694,Second Max,Home & Kitchen,163.29,14.12,65x40x82
PRD09695,Pass Max,Toys,429.48,4.53,78x11x31
PRD09696,Between Max,Books,107.8,15.51,77x40x47
PRD09697,Western Max,Home & Kitchen,32.49,8.51,35x12x76
PRD09698,Energy Pro,Sports,89.83,3.67,50x15x57
PRD09699,Tell Max,Books,55.64,18.43,69x37x36
PRD09700,Beyond Lite,Home & Kitchen,499.48,10.78,49x58x63
PRD09701,Common Max,Sports,167.03,17.09,34x83x19
PRD09702,Serve Standard,Electronics,173.36,12.46,49x8x11
PRD09703,Head Lite,Toys,242.76,18.75,45x47x79
PRD09704,Quite Lite,Toys,230.29,8.67,10x50x47
PRD09705,Exist Lite,Electronics,347.34,6.51,34x55x20
PRD09706,Rest Standard,Sports,283.98,12.36,92x97x45
PRD09707,People Max,Home & Kitchen,196.99,1.77,48x42x51
PRD09708,Allow Max,Books,152.03,9.86,35x98x13
PRD09709,Reduce Lite,Sports,385.0,14.27,46x31x41
PRD09710,Use Max,Sports,365.66,10.62,35x29x5
PRD09711,Stage Lite,Electronics,160.15,14.91,97x74x49
PRD09712,Suddenly Pro,Books,79.55,16.85,29x71x6
PRD09713,Yes Max,Sports,476.35,13.78,32x64x33
PRD09714,Door Lite,Books,63.11,15.73,100x100x25
PRD09715,Strong Pro,Sports,412.68,7.11,84x63x42
PRD09716,Life Lite,Sports,186.15,13.33,36x9x12
PRD09717,Evidence Pro,Books,400.19,5.52,91x28x58
PRD09718,Central Max,Sports,25.69,11.95,15x38x38
PRD09719,Offer Pro,Toys,399.9,6.7,41x95x11
PRD09720,Our Pro,Books,89.53,6.96,45x37x8
PRD09721,Know Standard,Home & Kitchen,15.48,6.39,77x81x85
PRD09722,Cover Lite,Home & Kitchen,129.57,19.16,38x18x30
PRD09723,Until Lite,Books,101.05,4.27,48x91x37
PRD09724,Blue Standard,Toys,336.66,2.0,80x7x85
PRD09725,Wish Max,Sports,445.91,2.34,11x97x79
PRD09726,Record Max,Home & Kitchen,360.95,4.54,6x22x44
PRD09727,Usually Max,Home & Kitchen,455.6,6.44,62x18x44
PRD09728,Its Max,Electronics,316.2,4.75,83x69x24
PRD09729,Marriage Max,Home & Kitchen,242.16,4.64,75x43x42
PRD09730,Anything Max,Home & Kitchen,196.88,16.7,31x27x38
PRD09731,Former Max,Sports,25.46,15.45,34x40x62
PRD09732,Line Pro,Toys,172.33,12.88,75x20x48
PRD09733,Administration Lite,Sports,137.73,5.1,96x35x11
PRD09734,Night Standard,Home & Kitchen,10.05,1.51,67x72x73
PRD09735,Try Max,Sports,293.45,1.74,97x72x25
PRD09736,Subject Max,Toys,285.7,6.11,63x72x91
PRD09737,Film Lite,Books,210.66,13.22,33x7x71
PRD09738,Bag Max,Electronics,257.08,4.12,52x5x45
PRD09739,List Lite,Electronics,221.1,14.62,27x10x56
PRD09740,Miss Max,Sports,359.01,11.3,49x37x60
PRD09741,Purpose Pro,Toys,242.62,18.4,24x52x48
PRD09742,Than Pro,Books,401.26,4.04,61x35x45
PRD09743,Cost Pro,Electronics,296.21,4.58,36x91x86
PRD09744,Institution Max,Electronics,230.48,11.69,19x21x58
PRD09745,Fly Lite,Sports,298.04,11.53,72x83x95
PRD09746,Similar Lite,Toys,192.18,1.74,12x74x67
PRD09747,Big Standard,Toys,363.73,10.98,24x13x56
PRD09748,Opportunity Max,Electronics,138.11,2.78,91x29x32
PRD09749,Way Max,Sports,242.47,3.85,54x71x87
PRD09750,Staff Lite,Books,106.49,19.84,91x47x52
PRD09751,Assume Max,Sports,176.12,3.86,35x18x19
PRD09752,Travel Lite,Toys,190.17,15.75,69x61x31
PRD09753,Single Standard,Home & Kitchen,113.58,11.09,71x84x18
PRD09754,Kitchen Pro,Sports,389.67,12.8,80x93x38
PRD09755,Sure Pro,Home & Kitchen,226.03,12.69,98x39x20
PRD09756,Fill Lite,Books,73.48,15.57,11x82x81
PRD09757,Per Max,Electronics,142.51,2.63,68x81x90
PRD09758,Answer Standard,Toys,166.13,9.56,70x41x19
PRD09759,Under Max,Sports,328.74,1.96,81x93x52
PRD09760,If Max,Books,323.92,18.89,90x53x15
PRD09761,Level Max,Books,277.0,11.06,97x43x82
PRD09762,What Pro,Sports,391.61,5.42,99x41x25
PRD09763,Factor Max,Toys,478.86,3.38,89x48x88
PRD09764,Child Max,Electronics,80.38,3.68,40x83x64
PRD09765,When Standard,Electronics,121.36,5.74,17x28x95
PRD09766,Western Max,Toys,410.32,7.96,75x13x89
PRD09767,Meeting Max,Electronics,259.82,8.83,74x86x22
PRD09768,If Standard,Toys,459.61,0.82,36x92x78
PRD09769,Expect Lite,Toys,328.72,0.68,26x47x83
PRD09770,Country Pro,Electronics,313.33,5.75,52x79x83
PRD09771,Expert Lite,Home & Kitchen,153.18,13.22,5x77x63
PRD09772,First Lite,Home & Kitchen,426.26,3.8,93x58x96
PRD09773,Three Standard,Electronics,440.93,17.49,56x78x19
PRD09774,But Pro,Books,192.3,11.52,65x7x28
PRD09775,Discover Max,Toys,308.83,18.07,79x99x17
PRD09776,By Pro,Home & Kitchen,279.27,4.27,73x89x38
PRD09777,Soldier Max,Sports,124.84,19.75,9x40x6
PRD09778,Price Standard,Toys,142.54,0.86,84x71x99
PRD09779,Officer Lite,Books,407.97,14.22,78x30x96
PRD09780,Which Pro,Electronics,462.25,17.21,8x33x58
PRD09781,Billion Lite,Toys,46.62,5.78,96x45x65
PRD09782,Within Max,Sports,126.25,12.97,94x40x90
PRD09783,Your Standard,Electronics,358.4,2.6,73x77x77
PRD09784,Ten Max,Toys,200.39,2.68,83x12x15
PRD09785,Might Lite,Toys,377.15,8.66,25x56x91
PRD09786,Short Lite,Home & Kitchen,107.27,1.62,28x68x20
PRD09787,Perform Max,Books,366.25,4.56,31x40x87
PRD09788,Tv Lite,Home & Kitchen,292.35,1.7,68x8x99
PRD09789,Assume Lite,Electronics,424.57,11.19,74x20x65
PRD09790,Mouth Lite,Electronics,216.36,14.75,65x85x37
PRD09791,Think Max,Home & Kitchen,485.7,4.82,100x43x66
PRD09792,Reflect Standard,Home & Kitchen,209.32,18.6,69x77x26
PRD09793,Debate Lite,Books,242.97,3.62,81x87x11
PRD09794,Little Lite,Books,15.08,9.27,62x80x96
PRD09795,Already Lite,Books,466.92,13.86,10x73x55
PRD09796,Big Max,Toys,430.54,18.61,79x30x78
PRD09797,Cost Max,Electronics,40.76,17.04,92x82x35
PRD09798,Building Lite,Electronics,340.24,2.92,99x22x24
PRD09799,Nearly Max,Home & Kitchen,484.57,12.95,73x75x18
PRD09800,Low Standard,Books,440.47,5.73,26x36x85
PRD09801,Least Max,Toys,444.03,4.11,47x76x45
PRD09802,Improve Max,Electronics,476.91,8.75,67x14x94
PRD09803,About Pro,Toys,487.49,17.31,24x14x7
PRD09804,Win Pro,Sports,463.4,17.94,47x94x78
PRD09805,Term Standard,Toys,433.76,3.52,5x60x56
PRD09806,Investment Pro,Sports,217.72,8.17,30x52x95
PRD09807,Though Max,Home & Kitchen,24.89,3.43,69x25x90
PRD09808,Little Standard,Books,201.04,9.7,97x96x21
PRD09809,Already Pro,Sports,134.04,5.75,61x25x56
PRD09810,Personal Standard,Books,195.3,15.64,81x87x11
PRD09811,Space Standard,Books,336.62,17.01,54x91x66
PRD09812,Your Max,Sports,376.62,11.38,7x51x95
PRD09813,Somebody Pro,Books,428.82,16.74,46x98x18
PRD09814,Million Pro,Electronics,471.98,2.89,18x56x24
PRD09815,Watch Max,Toys,166.93,9.78,41x98x44
PRD09816,Help Standard,Toys,397.92,18.38,47x15x47
PRD09817,Country Max,Books,26.68,14.74,22x5x43
PRD09818,Foreign Lite,Sports,419.39,2.29,99x25x50
PRD09819,Popular Max,Toys,483.71,16.09,93x21x64
PRD09820,Politics Lite,Sports,453.2,0.86,29x60x41
PRD09821,Clearly Standard,Books,152.44,9.67,62x79x27
PRD09822,Relate Standard,Home & Kitchen,125.25,2.84,72x16x58
PRD09823,Western Pro,Toys,211.23,10.35,30x70x66
PRD09824,Involve Lite,Home & Kitchen,351.94,5.29,49x17x24
PRD09825,Act Lite,Books,415.91,8.07,90x43x95
PRD09826,Knowledge Lite,Sports,54.74,14.98,36x32x71
PRD09827,Forward Pro,Sports,298.9,9.66,79x92x12
PRD09828,Measure Pro,Toys,183.38,4.21,17x98x62
PRD09829,Position Lite,Sports,18.81,4.81,36x47x62
PRD09830,Among Pro,Home & Kitchen,239.01,9.99,89x93x18
PRD09831,Sport Standard,Toys,338.31,11.55,7x65x48
PRD09832,Head Standard,Electronics,311.86,15.05,70x18x27
PRD09833,Nation Pro,Toys,148.16,14.5,89x47x66
PRD09834,Newspaper Pro,Toys,217.06,15.4,78x15x83
PRD09835,Over Standard,Toys,491.15,11.93,59x94x9
PRD09836,Church Lite,Home & Kitchen,141.38,14.97,11x97x48
PRD09837,Country Max,Books,204.33,9.64,68x15x73
PRD09838,Toward Max,Home & Kitchen,225.71,1.49,33x67x31
PRD09839,Push Standard,Home & Kitchen,169.96,14.44,7x67x92
PRD09840,Four Max,Sports,38.48,10.43,31x37x23
PRD09841,Perhaps Lite,Electronics,331.58,4.23,61x69x86
PRD09842,Husband Lite,Toys,262.04,5.61,19x97x62
PRD09843,Then Max,Toys,14.06,12.7,76x31x60
PRD09844,Change Lite,Toys,492.9,5.75,68x26x41
PRD09845,Space Max,Toys,174.58,6.48,30x99x23
PRD09846,Sense Pro,Books,246.04,4.58,69x35x83
PRD09847,Shake Standard,Books,270.24,12.05,73x96x49
PRD09848,Take Pro,Home & Kitchen,471.08,5.74,98x76x49
PRD09849,Happy Standard,Toys,476.92,13.98,82x77x21
PRD09850,Gas Max,Books,205.07,2.48,52x47x99
PRD09851,Stop Lite,Electronics,25.1,14.88,49x91x66
PRD09852,Information Lite,Electronics,459.7,12.8,5x14x65
PRD09853,Let Max,Books,237.1,12.17,77x37x30
PRD09854,Do Pro,Home & Kitchen,184.4,6.24,24x55x12
PRD09855,According Pro,Sports,154.49,13.88,26x38x67
PRD09856,Court Max,Books,475.4,17.63,70x66x11
PRD09857,Child Lite,Electronics,277.24,13.09,100x32x58
PRD09858,Especially Lite,Toys,364.0,2.91,72x40x74
PRD09859,Help Lite,Toys,85.43,2.93,28x96x54
PRD09860,Again Pro,Books,31.14,14.3,43x90x54
PRD09861,Cost Standard,Electronics,487.02,19.14,47x40x67
PRD09862,Speak Standard,Sports,435.46,19.41,30x77x77
PRD09863,Send Pro,Electronics,309.9,10.21,45x33x15
PRD09864,Shoulder Standard,Sports,309.47,18.8,24x31x57
