movement_id,product_id,warehouse_id,movement_date,quantity,movement_type
MV0008331,PRD07712,WH008,2025-06-10,442,adjustment
MV0008332,PRD07957,WH015,2025-07-09,561,replenishment
MV0008333,PRD02457,WH011,2025-02-01,-285,outbound
MV0008334,PRD09948,WH017,2024-12-21,-443,replenishment
MV0008335,PRD03556,WH010,2024-10-12,962,replenishment
MV0008336,PRD04211,WH017,2025-03-01,-17,adjustment
MV0008337,PRD04317,WH014,2025-07-27,944,replenishment
MV0008338,PRD01834,WH005,2024-11-20,-217,adjustment
MV0008339,PRD08699,WH016,2025-09-10,572,outbound
MV0008340,PRD02747,WH010,2024-10-27,93,adjustment
MV0008341,PRD02573,WH019,2025-03-30,-343,adjustment
MV0008342,PRD05260,WH009,2025-07-30,679,adjustment
MV0008343,PRD01659,WH014,2024-11-24,-497,outbound
MV0008344,PRD06411,WH017,2025-06-19,12,outbound
MV0008345,PRD02667,WH005,2025-05-13,394,replenishment
MV0008346,PRD07296,WH003,2025-03-05,240,replenishment
MV0008347,PRD05481,WH012,2025-03-13,-65,adjustment
MV0008348,PRD02377,WH020,2025-09-18,-35,adjustment
MV0008349,PRD00975,WH013,2025-07-25,-118,adjustment
MV0008350,PRD01509,WH002,2024-10-20,706,replenishment
MV0008351,PRD07313,WH006,2025-05-21,-187,outbound
MV0008352,PRD04477,WH009,2025-09-05,-263,replenishment
MV0008353,PRD03413,WH011,2025-01-08,671,replenishment
MV0008354,PRD00612,WH011,2024-10-02,-208,replenishment
MV0008355,PRD09272,WH016,2025-07-02,-291,replenishment
MV0008356,PRD01014,WH011,2024-11-03,770,outbound
MV0008357,PRD03181,WH019,2025-08-21,-356,adjustment
MV0008358,PRD09103,WH001,2025-02-27,831,outbound
MV0008359,PRD06877,WH005,2025-03-19,-139,outbound
MV0008360,PRD04363,WH018,2025-05-16,583,outbound
MV0008361,PRD08998,WH001,2024-11-02,903,replenishment
MV0008362,PRD06770,WH003,2025-05-31,296,outbound
MV0008363,PRD00460,WH015,2025-01-15,-99,outbound
MV0008364,PRD04013,WH004,2025-02-19,142,replenishment
MV0008365,PRD08145,WH005,2025-07-12,-202,replenishment
MV0008366,PRD02009,WH003,2025-09-01,773,replenishment
MV0008367,PRD01756,WH001,2024-11-06,-308,replenishment
MV0008368,PRD06997,WH020,2024-10-20,752,replenishment
MV0008369,PRD03782,WH003,2024-12-08,-184,outbound
MV0008370,PRD07583,WH005,2024-10-14,716,adjustment
MV0008371,PRD08477,WH018,2025-08-25,680,replenishment
MV0008372,PRD09391,WH002,2024-12-29,-482,replenishment
MV0008373,PRD00044,WH009,2025-05-07,-157,adjustment
MV0008374,PRD01149,WH015,2025-01-07,807,adjustment
MV0008375,PRD03381,WH013,2024-10-19,-494,outbound
MV0008376,PRD00948,WH001,2024-12-22,-198,replenishment
MV0008377,PRD04949,WH005,2025-05-12,993,adjustment
MV0008378,PRD09005,WH011,2025-06-30,103,replenishment
MV0008379,PRD06144,WH018,2025-05-11,-157,outbound
MV0008380,PRD03059,WH004,2025-03-26,867,replenishment
MV0008381,PRD02719,WH010,2024-09-28,612,replenishment
MV0008382,PRD03629,WH001,2025-09-02,90,outbound
MV0008383,PRD02783,WH017,2024-12-06,429,replenishment
MV0008384,PRD01930,WH007,2025-05-06,-396,replenishment
MV0008385,PRD08230,WH017,2024-11-23,299,replenishment
MV0008386,PRD04086,WH010,2025-09-05,-417,replenishment
MV0008387,PRD04495,WH006,2024-10-17,490,outbound
MV0008388,PRD03054,WH004,2025-08-30,231,replenishment
MV0008389,PRD02756,WH003,2025-04-10,825,adjustment
MV0008390,PRD04487,WH004,2025-08-29,80,outbound
MV0008391,PRD03492,WH004,2025-04-25,855,adjustment
MV0008392,PRD02328,WH010,2025-05-26,858,outbound
MV0008393,PRD02940,WH017,2025-03-31,608,replenishment
MV0008394,PRD02343,WH007,2024-11-23,-274,replenishment
MV0008395,PRD03627,WH001,2025-05-09,517,replenishment
MV0008396,PRD00788,WH010,2024-11-09,126,adjustment
MV0008397,PRD04834,WH004,2025-07-20,419,replenishment
MV0008398,PRD02661,WH001,2025-07-25,-23,outbound
MV0008399,PRD05781,WH011,2025-03-25,-265,outbound
MV0008400,PRD00919,WH009,2025-06-07,585,adjustment
MV0008401,PRD05960,WH009,2025-08-03,771,outbound
MV0008402,PRD04293,WH018,2025-04-22,897,adjustment
MV0008403,PRD01407,WH020,2025-07-04,191,replenishment
MV0008404,PRD08616,WH013,2024-12-26,-87,replenishment
MV0008405,PRD01931,WH002,2025-02-24,436,adjustment
MV0008406,PRD04633,WH002,2025-07-03,776,adjustment
MV0008407,PRD04794,WH016,2024-09-27,344,outbound
MV0008408,PRD06971,WH005,2025-03-22,644,replenishment
MV0008409,PRD08985,WH004,2025-04-09,308,outbound
MV0008410,PRD04263,WH015,2024-11-12,93,outbound
MV0008411,PRD08260,WH010,2025-05-16,665,outbound
MV0008412,PRD02487,WH014,2025-05-03,17,replenishment
MV0008413,PRD00653,WH006,2025-09-02,-320,adjustment
MV0008414,PRD05208,WH003,2025-07-10,-388,replenishment
MV0008415,PRD05061,WH012,2024-11-19,313,adjustment
MV0008416,PRD03087,WH003,2024-10-09,845,replenishment
MV0008417,PRD08457,WH020,2024-10-21,723,adjustment
MV0008418,PRD03582,WH009,2025-06-08,326,replenishment
MV0008419,PRD03609,WH012,2025-09-09,-234,outbound
MV0008420,PRD06779,WH010,2025-07-23,-223,outbound
MV0008421,PRD06884,WH016,2024-10-16,619,adjustment
MV0008422,PRD03784,WH012,2025-09-19,373,adjustment
MV0008423,PRD05623,WH002,2024-12-12,102,outbound
MV0008424,PRD06718,WH018,2024-12-04,442,outbound
MV0008425,PRD02053,WH007,2025-02-16,21,replenishment
MV0008426,PRD07845,WH010,2025-05-17,677,replenishment
MV0008427,PRD00244,WH012,2025-01-27,-95,outbound
MV0008428,PRD07366,WH001,2025-07-06,-385,adjustment
MV0008429,PRD07163,WH020,2025-01-25,324,adjustment
MV0008430,PRD03473,WH018,2024-11-16,963,adjustment
MV0008431,PRD09218,WH018,2024-11-12,-438,adjustment
MV0008432,PRD02670,WH008,2025-01-26,-8,outbound
MV0008433,PRD04418,WH001,2025-06-12,415,replenishment
MV0008434,PRD00830,WH012,2025-08-10,130,outbound
MV0008435,PRD02573,WH012,2024-12-05,967,adjustment
MV0008436,PRD07384,WH005,2024-10-04,-272,outbound
MV0008437,PRD08283,WH013,2025-01-16,249,adjustment
MV0008438,PRD02854,WH001,2025-05-23,945,replenishment
MV0008439,PRD09606,WH019,2024-10-13,421,replenishment
MV0008440,PRD01497,WH016,2025-06-18,598,replenishment
MV0008441,PRD01998,WH019,2025-04-03,77,outbound
MV0008442,PRD03481,WH006,2024-10-10,-162,adjustment
MV0008443,PRD05594,WH020,2025-09-22,310,replenishment
MV0008444,PRD02631,WH011,2025-02-20,869,outbound
MV0008445,PRD05775,WH012,2025-04-30,166,outbound
MV0008446,PRD03750,WH019,2025-05-14,233,adjustment
MV0008447,PRD05299,WH016,2024-11-22,-411,replenishment
MV0008448,PRD04214,WH002,2024-10-05,365,replenishment
MV0008449,PRD09855,WH010,2025-05-24,-218,outbound
MV0008450,PRD00029,WH020,2025-07-01,-345,adjustment
MV0008451,PRD03651,WH018,2025-09-24,914,outbound
MV0008452,PRD08624,WH004,2025-06-07,981,adjustment
MV0008453,PRD06415,WH013,2025-02-17,802,adjustment
MV0008454,PRD09903,WH016,2025-06-29,563,adjustment
MV0008455,PRD02111,WH009,2025-06-28,-192,replenishment
MV0008456,PRD07890,WH013,2024-11-14,270,outbound
MV0008457,PRD07352,WH010,2025-01-04,938,replenishment
MV0008458,PRD07694,WH019,2025-07-24,-280,replenishment
MV0008459,PRD03075,WH005,2025-06-21,-283,outbound
MV0008460,PRD06064,WH019,2025-07-01,414,outbound
MV0008461,PRD05444,WH015,2025-06-23,282,adjustment
MV0008462,PRD00266,WH002,2024-11-04,955,adjustment
MV0008463,PRD09894,WH018,2025-08-18,-209,adjustment
MV0008464,PRD09407,WH017,2024-10-19,583,replenishment
MV0008465,PRD07547,WH018,2025-03-08,574,replenishment
MV0008466,PRD04630,WH006,2025-09-27,892,outbound
MV0008467,PRD04215,WH013,2025-06-28,463,adjustment
MV0008468,PRD05291,WH014,2025-07-15,307,replenishment
MV0008469,PRD06235,WH014,2025-06-02,113,outbound
MV0008470,PRD09158,WH007,2025-02-27,827,outbound
MV0008471,PRD02864,WH009,2025-08-17,663,outbound
MV0008472,PRD05803,WH019,2025-06-14,-9,outbound
MV0008473,PRD08859,WH009,2024-12-13,909,replenishment
MV0008474,PRD02768,WH001,2025-08-28,154,adjustment
MV0008475,PRD08386,WH018,2025-09-20,250,adjustment
MV0008476,PRD03225,WH016,2025-02-23,184,replenishment
MV0008477,PRD06766,WH008,2025-03-15,560,adjustment
MV0008478,PRD07446,WH004,2024-12-31,257,replenishment
MV0008479,PRD04499,WH015,2025-05-30,-267,outbound
MV0008480,PRD04026,WH005,2025-09-05,142,adjustment
MV0008481,PRD02548,WH011,2024-11-28,385,replenishment
MV0008482,PRD05409,WH007,2025-09-12,319,outbound
MV0008483,PRD00936,WH015,2025-07-20,76,replenishment
MV0008484,PRD08439,WH012,2025-02-02,-222,outbound
MV0008485,PRD04750,WH020,2024-11-13,322,outbound
MV0008486,PRD00107,WH008,2025-01-13,186,outbound
MV0008487,PRD00128,WH014,2025-09-01,339,outbound
MV0008488,PRD08210,WH004,2025-09-26,469,adjustment
MV0008489,PRD05384,WH011,2024-09-29,848,replenishment
MV0008490,PRD00431,WH016,2025-08-26,432,adjustment
MV0008491,PRD00633,WH009,2025-01-29,73,adjustment
MV0008492,PRD09781,WH003,2025-05-21,-38,adjustment
MV0008493,PRD03800,WH001,2025-07-21,722,replenishment
MV0008494,PRD06724,WH015,2025-08-17,85,adjustment
MV0008495,PRD08721,WH015,2025-08-18,-180,outbound
MV0008496,PRD06402,WH009,2025-09-26,313,replenishment
MV0008497,PRD06726,WH010,2025-01-01,998,adjustment
MV0008498,PRD05270,WH014,2025-06-06,513,adjustment
MV0008499,PRD09531,WH008,2025-08-12,61,replenishment
MV0008500,PRD08750,WH016,2025-02-13,689,outbound
MV0008501,PRD08988,WH006,2025-09-09,705,replenishment
MV0008502,PRD09007,WH008,2025-02-06,178,adjustment
MV0008503,PRD02786,WH010,2025-09-24,-246,adjustment
MV0008504,PRD05107,WH017,2025-03-25,224,outbound
MV0008505,PRD08849,WH003,2024-10-06,707,replenishment
MV0008506,PRD08656,WH013,2025-08-13,451,adjustment
MV0008507,PRD00558,WH001,2025-03-20,335,replenishment
MV0008508,PRD04176,WH020,2024-12-15,-418,outbound
MV0008509,PRD06116,WH001,2025-01-18,-214,adjustment
MV0008510,PRD02843,WH015,2024-12-27,569,adjustment
MV0008511,PRD03465,WH010,2025-06-09,20,replenishment
MV0008512,PRD03358,WH006,2025-07-11,71,adjustment
MV0008513,PRD00430,WH011,2025-02-10,-396,replenishment
MV0008514,PRD04975,WH001,2024-10-15,-402,outbound
MV0008515,PRD01618,WH017,2025-03-05,183,outbound
MV0008516,PRD02612,WH014,2025-09-27,1000,outbound
MV0008517,PRD02362,WH018,2025-07-20,308,outbound
MV0008518,PRD05349,WH020,2025-03-03,415,outbound
MV0008519,PRD08678,WH012,2024-11-08,79,replenishment
MV0008520,PRD06779,WH015,2025-05-04,927,replenishment
MV0008521,PRD07956,WH001,2025-07-18,650,adjustment
MV0008522,PRD04665,WH007,2025-07-04,-51,replenishment
MV0008523,PRD08521,WH006,2025-07-06,627,adjustment
MV0008524,PRD03583,WH003,2025-04-18,661,adjustment
MV0008525,PRD05944,WH018,2025-08-12,-444,replenishment
MV0008526,PRD00125,WH013,2025-07-05,-478,adjustment
MV0008527,PRD03839,WH004,2024-12-20,734,outbound
MV0008528,PRD07383,WH020,2024-10-15,-269,adjustment
MV0008529,PRD02459,WH018,2025-07-07,-466,outbound
MV0008530,PRD04025,WH020,2024-12-02,293,adjustment
MV0008531,PRD06875,WH004,2025-06-10,-218,replenishment
MV0008532,PRD02426,WH004,2025-03-06,-53,adjustment
MV0008533,PRD09457,WH014,2025-03-23,-28,outbound
MV0008534,PRD01496,WH009,2024-09-27,186,replenishment
MV0008535,PRD00638,WH008,2024-11-23,-170,replenishment
MV0008536,PRD09641,WH008,2025-09-25,-140,outbound
MV0008537,PRD03014,WH020,2025-07-10,-333,replenishment
MV0008538,PRD08041,WH008,2025-07-26,704,replenishment
MV0008539,PRD07146,WH019,2025-03-10,361,outbound
MV0008540,PRD05879,WH011,2025-06-16,640,adjustment
MV0008541,PRD01596,WH019,2025-01-09,584,outbound
MV0008542,PRD00613,WH009,2025-02-13,59,adjustment
MV0008543,PRD04856,WH007,2025-09-25,221,outbound
MV0008544,PRD03724,WH019,2025-08-08,-10,outbound
MV0008545,PRD07801,WH016,2025-07-19,734,replenishment
MV0008546,PRD06797,WH009,2024-12-17,-215,replenishment
MV0008547,PRD06511,WH017,2025-07-25,-377,replenishment
MV0008548,PRD00468,WH002,2025-08-14,710,replenishment
MV0008549,PRD06574,WH006,2024-11-26,-363,replenishment
MV0008550,PRD04204,WH020,2024-10-09,-194,adjustment
MV0008551,PRD02542,WH010,2025-05-31,613,outbound
MV0008552,PRD09911,WH016,2024-12-09,800,adjustment
MV0008553,PRD01492,WH008,2025-02-25,359,outbound
MV0008554,PRD03513,WH018,2025-08-04,774,outbound
MV0008555,PRD06869,WH014,2025-03-06,460,replenishment
MV0008556,PRD01923,WH008,2025-06-18,352,replenishment
MV0008557,PRD09721,WH008,2024-11-11,482,outbound
MV0008558,PRD02463,WH018,2025-02-13,976,outbound
MV0008559,PRD09591,WH020,2025-01-12,166,replenishment
MV0008560,PRD01012,WH012,2025-01-12,697,replenishment
MV0008561,PRD06470,WH017,2025-07-10,186,replenishment
MV0008562,PRD06233,WH009,2024-10-25,-94,outbound
MV0008563,PRD09899,WH010,2025-07-11,381,outbound
MV0008564,PRD07200,WH009,2024-11-26,867,replenishment
MV0008565,PRD05515,WH018,2025-05-30,-429,adjustment
MV0008566,PRD01995,WH008,2025-04-09,-93,outbound
MV0008567,PRD04643,WH016,2024-10-02,358,adjustment
MV0008568,PRD02576,WH019,2024-11-15,657,adjustment
MV0008569,PRD00287,WH019,2025-02-13,-367,replenishment
MV0008570,PRD02777,WH001,2025-07-02,-127,replenishment
MV0008571,PRD00885,WH018,2025-08-29,-285,adjustment
MV0008572,PRD03309,WH002,2024-11-21,-296,outbound
MV0008573,PRD08740,WH020,2025-05-01,674,replenishment
MV0008574,PRD01379,WH018,2024-11-19,-353,replenishment
MV0008575,PRD09907,WH001,2025-01-11,-311,adjustment
MV0008576,PRD09561,WH020,2025-07-01,668,adjustment
MV0008577,PRD01634,WH012,2025-06-05,-441,outbound
MV0008578,PRD03822,WH018,2025-05-23,-20,adjustment
MV0008579,PRD03658,WH018,2024-10-17,627,outbound
MV0008580,PRD01905,WH010,2024-10-21,394,adjustment
MV0008581,PRD00909,WH001,2024-12-08,755,adjustment
MV0008582,PRD05883,WH001,2025-01-29,-460,outbound
MV0008583,PRD04155,WH015,2025-03-15,826,replenishment
MV0008584,PRD03205,WH014,2025-07-29,-460,replenishment
MV0008585,PRD05988,WH018,2024-10-26,710,outbound
MV0008586,PRD03285,WH008,2025-02-11,387,adjustment
MV0008587,PRD03163,WH009,2025-03-02,-483,adjustment
MV0008588,PRD09695,WH018,2025-02-11,854,replenishment
MV0008589,PRD04413,WH016,2025-04-02,-152,adjustment
MV0008590,PRD05905,WH003,2024-11-11,37,replenishment
MV0008591,PRD00369,WH004,2025-06-06,400,adjustment
MV0008592,PRD09032,WH013,2025-09-03,86,outbound
MV0008593,PRD00238,WH004,2025-06-20,922,outbound
MV0008594,PRD02083,WH020,2024-10-29,-163,replenishment
MV0008595,PRD01002,WH012,2025-05-06,235,replenishment
MV0008596,PRD09180,WH005,2025-09-20,-160,outbound
MV0008597,PRD07225,WH008,2025-06-23,462,adjustment
MV0008598,PRD05478,WH004,2025-07-13,-228,adjustment
MV0008599,PRD08652,WH015,2025-09-09,-476,outbound
MV0008600,PRD09437,WH018,2024-10-06,775,replenishment
MV0008601,PRD01416,WH018,2025-07-13,84,outbound
MV0008602,PRD00888,WH001,2024-12-10,879,replenishment
MV0008603,PRD00882,WH011,2024-12-10,614,adjustment
MV0008604,PRD07084,WH005,2025-04-16,206,replenishment
MV0008605,PRD04027,WH017,2024-12-23,-10,outbound
MV0008606,PRD01965,WH004,2025-03-24,688,outbound
MV0008607,PRD01235,WH005,2024-10-23,659,replenishment
MV0008608,PRD06677,WH003,2025-07-29,74,replenishment
MV0008609,PRD05336,WH010,2024-11-04,-131,outbound
MV0008610,PRD06068,WH016,2024-12-18,-194,outbound
MV0008611,PRD03800,WH014,2025-03-05,984,outbound
MV0008612,PRD03132,WH004,2025-08-18,868,outbound
MV0008613,PRD05015,WH006,2025-06-17,516,adjustment
MV0008614,PRD00994,WH003,2025-09-04,630,replenishment
MV0008615,PRD06873,WH014,2025-07-26,752,outbound
MV0008616,PRD00900,WH006,2025-05-25,790,replenishment
MV0008617,PRD02336,WH007,2024-12-26,-408,adjustment
MV0008618,PRD04225,WH015,2024-11-10,548,adjustment
MV0008619,PRD08651,WH014,2025-01-10,-158,outbound
MV0008620,PRD06152,WH017,2025-08-14,60,adjustment
MV0008621,PRD01696,WH018,2024-10-22,162,outbound
MV0008622,PRD01238,WH020,2025-03-12,855,adjustment
MV0008623,PRD05743,WH015,2025-06-28,629,replenishment
MV0008624,PRD02867,WH019,2025-06-30,-414,replenishment
MV0008625,PRD09168,WH002,2025-06-02,828,outbound
MV0008626,PRD02591,WH017,2025-04-14,731,adjustment
MV0008627,PRD02054,WH005,2025-08-05,749,replenishment
MV0008628,PRD03468,WH020,2025-06-07,886,replenishment
MV0008629,PRD05337,WH004,2025-04-08,-489,outbound
MV0008630,PRD07145,WH013,2025-02-01,468,outbound
MV0008631,PRD01698,WH015,2025-06-23,477,replenishment
MV0008632,PRD06513,WH019,2024-12-16,975,replenishment
MV0008633,PRD02835,WH017,2024-10-09,-71,adjustment
MV0008634,PRD04468,WH004,2025-04-25,797,outbound
MV0008635,PRD02893,WH012,2024-10-12,342,outbound
MV0008636,PRD05985,WH020,2025-07-21,694,adjustment
MV0008637,PRD09297,WH010,2025-07-19,-2,outbound
MV0008638,PRD03566,WH014,2025-09-25,-236,outbound
MV0008639,PRD02344,WH018,2025-04-11,866,replenishment
MV0008640,PRD00419,WH003,2025-03-18,980,replenishment
MV0008641,PRD05890,WH004,2024-10-06,-303,outbound
MV0008642,PRD02654,WH003,2025-01-02,74,replenishment
MV0008643,PRD07374,WH013,2025-08-29,-498,outbound
MV0008644,PRD02649,WH014,2025-05-15,226,outbound
MV0008645,PRD01614,WH012,2025-05-01,75,adjustment
MV0008646,PRD04659,WH009,2024-10-05,-122,adjustment
MV0008647,PRD09416,WH009,2025-01-16,797,replenishment
MV0008648,PRD05750,WH001,2025-02-16,880,outbound
MV0008649,PRD09654,WH006,2024-10-24,925,outbound
MV0008650,PRD01998,WH003,2025-06-06,40,adjustment
MV0008651,PRD08687,WH002,2025-05-23,89,replenishment
MV0008652,PRD05668,WH002,2025-08-15,81,replenishment
MV0008653,PRD08100,WH011,2025-07-16,590,outbound
MV0008654,PRD07347,WH004,2024-10-27,846,outbound
MV0008655,PRD02850,WH005,2025-04-04,-471,replenishment
MV0008656,PRD01621,WH009,2025-01-23,-444,outbound
MV0008657,PRD05794,WH018,2025-09-11,-225,outbound
MV0008658,PRD07199,WH005,2025-01-30,384,outbound
MV0008659,PRD05020,WH015,2024-12-13,814,adjustment
MV0008660,PRD09971,WH012,2025-03-17,-427,adjustment
MV0008661,PRD08630,WH014,2025-01-10,-218,adjustment
MV0008662,PRD04076,WH019,2025-06-26,167,adjustment
MV0008663,PRD01015,WH011,2025-04-19,666,adjustment
MV0008664,PRD06372,WH001,2025-09-15,22,outbound
MV0008665,PRD06489,WH015,2025-05-01,135,outbound
MV0008666,PRD08935,WH012,2024-11-26,773,outbound
MV0008667,PRD02971,WH018,2025-04-18,476,replenishment
MV0008668,PRD09507,WH017,2025-09-15,517,adjustment
MV0008669,PRD03911,WH004,2025-04-07,886,adjustment
MV0008670,PRD05189,WH017,2025-09-14,853,adjustment
MV0008671,PRD04243,WH014,2024-11-26,-115,outbound
MV0008672,PRD05425,WH016,2024-09-29,927,outbound
MV0008673,PRD08871,WH007,2025-01-23,774,adjustment
MV0008674,PRD01742,WH018,2025-05-13,-234,replenishment
MV0008675,PRD02092,WH009,2024-10-19,629,adjustment
MV0008676,PRD07196,WH011,2024-10-30,496,outbound
MV0008677,PRD01127,WH002,2025-09-12,-308,replenishment
MV0008678,PRD07018,WH008,2024-12-17,260,outbound
MV0008679,PRD06120,WH003,2024-10-18,361,outbound
MV0008680,PRD07265,WH018,2024-10-24,32,outbound
MV0008681,PRD05190,WH003,2025-07-16,997,replenishment
MV0008682,PRD02755,WH010,2025-03-23,823,outbound
MV0008683,PRD00787,WH018,2025-06-30,309,outbound
MV0008684,PRD01949,WH020,2025-02-02,292,outbound
MV0008685,PRD05400,WH006,2024-11-27,435,adjustment
MV0008686,PRD05050,WH006,2025-04-04,136,replenishment
MV0008687,PRD09271,WH001,2025-05-29,-359,outbound
MV0008688,PRD04600,WH006,2025-09-26,392,outbound
MV0008689,PRD05161,WH016,2024-12-28,695,outbound
MV0008690,PRD02455,WH005,2024-11-23,464,outbound
MV0008691,PRD02625,WH011,2025-08-30,-364,replenishment
MV0008692,PRD07087,WH006,2025-01-18,-489,replenishment
MV0008693,PRD06609,WH011,2025-07-09,384,replenishment
MV0008694,PRD09163,WH020,2025-01-30,-149,replenishment
MV0008695,PRD06322,WH018,2024-12-11,-282,outbound
MV0008696,PRD04065,WH018,2025-07-17,53,replenishment
MV0008697,PRD05669,WH008,2024-11-23,388,outbound
MV0008698,PRD07242,WH001,2025-05-31,642,replenishment
MV0008699,PRD07759,WH006,2024-10-01,443,adjustment
MV0008700,PRD09259,WH011,2024-10-11,865,outbound
MV0008701,PRD07113,WH006,2024-11-15,-39,adjustment
MV0008702,PRD08312,WH007,2024-12-22,9,adjustment
MV0008703,PRD00800,WH008,2025-06-22,987,adjustment
MV0008704,PRD04203,WH007,2025-09-23,641,adjustment
MV0008705,PRD08940,WH018,2025-06-09,-317,replenishment
MV0008706,PRD03216,WH009,2025-09-23,-454,adjustment
MV0008707,PRD04258,WH005,2025-03-30,441,replenishment
MV0008708,PRD00468,WH013,2024-10-01,74,adjustment
MV0008709,PRD05680,WH012,2025-09-13,49,outbound
MV0008710,PRD05757,WH001,2024-12-11,-200,outbound
MV0008711,PRD09643,WH009,2024-10-03,-49,replenishment
MV0008712,PRD01637,WH007,2025-09-27,530,replenishment
MV0008713,PRD09172,WH008,2025-08-06,-424,replenishment
MV0008714,PRD04953,WH004,2025-05-06,-491,outbound
MV0008715,PRD09931,WH017,2025-03-09,455,adjustment
MV0008716,PRD09662,WH007,2025-06-26,410,replenishment
MV0008717,PRD09012,WH010,2025-08-26,-451,replenishment
MV0008718,PRD07531,WH017,2024-11-14,897,replenishment
MV0008719,PRD04821,WH004,2025-07-05,-264,replenishment
MV0008720,PRD09911,WH003,2024-12-13,-65,outbound
MV0008721,PRD07581,WH019,2025-03-21,403,adjustment
MV0008722,PRD01476,WH013,2025-08-30,-347,adjustment
